id_kos,nama_kos,kota,wilayah,harga_per_bulan,tipe_kos,ukuran_kamar,ac,kamar_mandi_dalam,wifi,listrik_include,parkir,dapur,laundry,security_24jam,jarak_ke_kampus_km,kampus_terdekat,jarak_ke_transportasi_km,rating,jumlah_kamar,jumlah_review,deskripsi_promosi,ulasan_penghuni,foto_path,latitude,longitude
KOS-0394,Kos Senen 394,Jakarta Pusat,Senen,2550000,Campur,9,0,0,1,0,1,1,1,0,4.9,Universitas Indonesia Salemba,4.5,3.9,15,55,"Kos eksklusif campur area Senen! Fasilitas lengkap: WiFi, parkir, dapur bersama, dan laundry. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.9 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0394.jpg,-6.198878,106.824542
KOS-0395,Kos Johar Baru 395,Jakarta Pusat,Johar Baru,2950000,Putri,9,1,1,1,0,0,1,0,1,6.2,Trisakti,0.5,4.2,29,92,"Kos putri strategis di Johar Baru, Jakarta Pusat. Kamar 9m² dilengkapi AC, kamar mandi dalam, WiFi, dapur bersama, dan security 24 jam. Lokasi hanya 6.2 km dari kampus dan 0.5 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 6 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0395.jpg,-6.195645,106.857708
KOS-0396,Kos Menteng 396,Jakarta Pusat,Menteng,2600000,Campur,12,1,1,1,0,1,0,1,0,8.6,Trisakti,4.1,3.7,8,109,"Tersedia kamar kos campur di kawasan Menteng, Jakarta Pusat. Luas kamar 12m², fasilitas: AC, kamar mandi dalam, WiFi, parkir, dan laundry. Dekat kampus (8.6 km) dan transportasi umum (4.1 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0396.jpg,-6.195692,106.844224
KOS-0397,Kos Tanah Abang 397,Jakarta Pusat,Tanah Abang,2350000,Putri,12,1,0,1,0,0,1,1,0,0.5,Trisakti,1.4,4.7,11,134,"Kos putri strategis di Tanah Abang, Jakarta Pusat. Kamar 12m² dilengkapi AC, WiFi, dapur bersama, dan laundry. Lokasi hanya 0.5 km dari kampus dan 1.4 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Baru 8 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0397.jpg,-6.152984,106.865941
KOS-0398,Kos Kemayoran 398,Jakarta Pusat,Kemayoran,2400000,Campur,15,1,1,1,0,1,1,0,1,6.2,Tarumanagara,2.6,4.1,8,132,"Kos bersih dan terawat di Kemayoran, Jakarta Pusat. Kamar campur berukuran 15m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 6.2 km dari kampus, 2.6 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0398.jpg,-6.165472,106.844921
KOS-0399,Kos Menteng 399,Jakarta Pusat,Menteng,2550000,Putri,15,0,1,1,0,1,0,0,1,4.3,Universitas Indonesia Salemba,3.3,4.1,24,18,"Tersedia kamar kos putri di kawasan Menteng, Jakarta Pusat. Luas kamar 15m², fasilitas: kamar mandi dalam, WiFi, parkir, dan security 24 jam. Dekat kampus (4.3 km) dan transportasi umum (3.3 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0399.jpg,-6.186807,106.843913
KOS-0400,Kos Menteng 400,Jakarta Pusat,Menteng,2250000,Putri,12,0,1,1,0,1,0,0,1,4.3,Tarumanagara,2.4,4.2,28,187,"Kos eksklusif putri area Menteng! Fasilitas lengkap: kamar mandi dalam, WiFi, parkir, dan security 24 jam. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.3 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0400.jpg,-6.178919,106.87164
KOS-0401,Kos Kemayoran 401,Jakarta Pusat,Kemayoran,2600000,Putri,9,0,1,0,0,1,0,0,0,6.0,Tarumanagara,3.3,4.0,24,17,"Kos bersih dan terawat di Kemayoran, Jakarta Pusat. Kamar putri berukuran 9m² tersedia dengan fasilitas kamar mandi dalam dan parkir. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 6.0 km dari kampus, 3.3 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Lokasi sangat strategis, ke mana-mana mudah dijangkau. Kamar mandi pribadi sangat nyaman. Harga sangat worth it untuk fasilitasnya. Teman sesama penghuni juga asik.",assets/kos_photos/kos_0401.jpg,-6.257876,106.826864
KOS-0402,Kos Senen 402,Jakarta Pusat,Senen,2700000,Putri,12,0,0,1,1,0,0,1,1,0.9,Universitas Indonesia Salemba,1.7,4.5,11,74,"Tersedia kamar kos putri di kawasan Senen, Jakarta Pusat. Luas kamar 12m², fasilitas: WiFi, listrik termasuk, laundry, dan security 24 jam. Dekat kampus (0.9 km) dan transportasi umum (1.7 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Baru 2 minggu tapi sudah betah banget. WiFi kencang dan stabil. Keamanan 24 jam membuat tenang. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0402.jpg,-6.183845,106.866019
KOS-0403,Kos Sawah Besar 403,Jakarta Pusat,Sawah Besar,3350000,Campur,15,1,1,1,0,1,0,0,1,2.5,Tarumanagara,0.7,4.7,16,141,"Kos campur strategis di Sawah Besar, Jakarta Pusat. Kamar 15m² dilengkapi AC, kamar mandi dalam, WiFi, parkir, dan security 24 jam. Lokasi hanya 2.5 km dari kampus dan 0.7 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Sudah 18 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0403.jpg,-6.17779,106.811904
KOS-0404,Kos Kemayoran 404,Jakarta Pusat,Kemayoran,2750000,Putra,9,1,1,1,0,1,1,0,1,3.6,Tarumanagara,4.7,4.5,11,36,"Hunian nyaman di jantung Jakarta Pusat. Kos putra dengan AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan security 24 jam. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 4.7 km. Cocok untuk profesional muda yang aktif.","Sudah 3 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0404.jpg,-6.199764,106.846355
KOS-0405,Kos Johar Baru 405,Jakarta Pusat,Johar Baru,2750000,Putra,20,1,1,1,1,0,1,0,1,7.3,Tarumanagara,3.8,4.4,24,160,"Tersedia kamar kos putra di kawasan Johar Baru, Jakarta Pusat. Luas kamar 20m², fasilitas: AC, kamar mandi dalam, WiFi, listrik termasuk, dapur bersama, dan security 24 jam. Dekat kampus (7.3 km) dan transportasi umum (3.8 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0405.jpg,-6.139642,106.849866
KOS-0406,Kos Kemayoran 406,Jakarta Pusat,Kemayoran,3150000,Putra,18,0,1,1,1,1,1,0,1,5.2,Trisakti,2.3,3.7,18,92,"Kos bersih dan terawat di Kemayoran, Jakarta Pusat. Kamar putra berukuran 18m² tersedia dengan fasilitas kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 5.2 km dari kampus, 2.3 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Oke secara keseluruhan. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0406.jpg,-6.221445,106.864363
KOS-0407,Kos Cempaka Putih 407,Jakarta Pusat,Cempaka Putih,3500000,Putra,12,1,1,1,1,0,0,1,1,2.7,Tarumanagara,2.2,3.8,7,6,"Kos putra strategis di Cempaka Putih, Jakarta Pusat. Kamar 12m² dilengkapi AC, kamar mandi dalam, WiFi, listrik termasuk, laundry, dan security 24 jam. Lokasi hanya 2.7 km dari kampus dan 2.2 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0407.jpg,-6.191302,106.822509
KOS-0408,Kos Menteng 408,Jakarta Pusat,Menteng,2850000,Putra,9,0,0,1,0,1,1,1,1,4.9,Trisakti,1.5,4.8,10,181,"Kos eksklusif putra area Menteng! Fasilitas lengkap: WiFi, parkir, dapur bersama, laundry, dan security 24 jam. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 4.9 km ke kampus terdekat. Daftar sekarang!","Baru 12 minggu tapi sudah betah banget. WiFi kencang dan stabil. Keamanan 24 jam membuat tenang. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0408.jpg,-6.179802,106.851094
KOS-0409,Kos Menteng 409,Jakarta Pusat,Menteng,2700000,Putra,18,0,1,1,1,1,1,1,1,7.9,Universitas Indonesia Salemba,0.7,3.5,19,83,"Kos bersih dan terawat di Menteng, Jakarta Pusat. Kamar putra berukuran 18m² tersedia dengan fasilitas kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, laundry, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 7.9 km dari kampus, 0.7 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Oke secara keseluruhan. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Ada plus minusnya, tapi tidak mengecewakan. Lumayan untuk jangka panjang.",assets/kos_photos/kos_0409.jpg,-6.17337,106.824329
KOS-0410,Kos Johar Baru 410,Jakarta Pusat,Johar Baru,3250000,Putri,9,1,1,1,0,1,0,0,0,7.8,Tarumanagara,1.6,3.7,26,18,"Kos bersih dan terawat di Johar Baru, Jakarta Pusat. Kamar putri berukuran 9m² tersedia dengan fasilitas AC, kamar mandi dalam, WiFi, dan parkir. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 7.8 km dari kampus, 1.6 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0410.jpg,-6.154677,106.868998
KOS-0411,Kos Tanah Abang 411,Jakarta Pusat,Tanah Abang,3000000,Putri,12,1,1,1,0,1,1,1,0,2.1,Trisakti,1.7,4.9,15,191,"Hunian nyaman di jantung Jakarta Pusat. Kos putri dengan AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan laundry. Ukuran kamar 12m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.7 km. Cocok untuk profesional muda yang aktif.","Sudah 18 tahun tinggal di sini dan tidak mau pindah. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan aman dan nyaman, penghuni dipilih secara selektif.",assets/kos_photos/kos_0411.jpg,-6.130468,106.859687
KOS-0412,Kos Johar Baru 412,Jakarta Pusat,Johar Baru,3300000,Putra,15,0,1,1,1,1,0,1,1,1.3,Trisakti,0.4,4.8,8,68,"Tersedia kamar kos putra di kawasan Johar Baru, Jakarta Pusat. Luas kamar 15m², fasilitas: kamar mandi dalam, WiFi, listrik termasuk, parkir, laundry, dan security 24 jam. Dekat kampus (1.3 km) dan transportasi umum (0.4 km). Lingkungan tenang, pemilik kos ramah dan responsif. Harga sudah mencakup biaya perawatan fasilitas bersama. Ideal untuk pelajar yang baru merantau.","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0412.jpg,-6.191631,106.829565
KOS-0413,Kos Kemayoran 413,Jakarta Pusat,Kemayoran,2900000,Putra,18,0,0,1,0,1,1,0,0,5.5,Universitas Indonesia Salemba,4.2,4.9,28,16,"Kos putra strategis di Kemayoran, Jakarta Pusat. Kamar 18m² dilengkapi WiFi, parkir, dan dapur bersama. Lokasi hanya 5.5 km dari kampus dan 4.2 km dari moda transportasi umum. Suasana bersih, aman, dan nyaman. Cocok untuk mahasiswa maupun pekerja muda yang menginginkan hunian berkualitas dengan harga terjangkau.","Baru 3 minggu tapi sudah betah banget. WiFi kencang dan stabil. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0413.jpg,-6.15117,106.839333
KOS-0414,Kos Cempaka Putih 414,Jakarta Pusat,Cempaka Putih,2850000,Campur,18,1,1,0,1,1,1,0,0,6.5,Tarumanagara,1.6,3.6,22,47,"Kos eksklusif campur area Cempaka Putih! Fasilitas lengkap: AC, kamar mandi dalam, listrik termasuk, parkir, dan dapur bersama. Kamar 18m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.5 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0414.jpg,-6.163171,106.851166
KOS-0415,Kos Menteng 415,Jakarta Pusat,Menteng,3450000,Campur,15,1,1,0,0,1,0,0,1,1.6,Trisakti,1.7,4.4,19,55,"Kos bersih dan terawat di Menteng, Jakarta Pusat. Kamar campur berukuran 15m² tersedia dengan fasilitas AC, kamar mandi dalam, parkir, dan security 24 jam. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 1.6 km dari kampus, 1.7 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Sudah 12 bulan di sini, sangat puas! Kamar bersih dan wangi. AC dingin, tidak berisik. Kamar mandi pribadi sangat nyaman. Pemilik kos sigap menangani keluhan. Sangat direkomendasikan!",assets/kos_photos/kos_0415.jpg,-6.192973,106.811575
KOS-0416,Kos Gambir 416,Jakarta Pusat,Gambir,2650000,Putra,24,1,1,1,0,1,0,0,0,7.9,Trisakti,4.6,3.7,24,58,"Kos eksklusif putra area Gambir! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, dan parkir. Kamar 24m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 7.9 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. AC dingin, tidak berisik. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0416.jpg,-6.180276,106.832714
KOS-0417,Kos Kemayoran 417,Jakarta Pusat,Kemayoran,3150000,Putra,12,1,1,1,0,1,1,1,0,5.7,Tarumanagara,1.0,4.9,26,62,"Kos eksklusif putra area Kemayoran! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, parkir, dapur bersama, dan laundry. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 5.7 km ke kampus terdekat. Daftar sekarang!","Kos paling nyaman selama kuliah di Jakarta. WiFi kencang dan stabil. AC dingin, tidak berisik. Lingkungan bersih dan aman, tidak pernah ada masalah keamanan. Sangat recommended untuk mahasiswa baru!",assets/kos_photos/kos_0417.jpg,-6.26009,106.803617
KOS-0418,Kos Kemayoran 418,Jakarta Pusat,Kemayoran,2750000,Putra,20,1,1,1,1,1,0,0,1,6.9,Tarumanagara,3.2,3.7,11,162,"Kos eksklusif putra area Kemayoran! Fasilitas lengkap: AC, kamar mandi dalam, WiFi, listrik termasuk, parkir, dan security 24 jam. Kamar 20m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.9 km ke kampus terdekat. Daftar sekarang!","Cukup nyaman untuk kebutuhan sehari-hari. WiFi kencang dan stabil. AC dingin, tidak berisik. Harga standar untuk area sini. Cocok untuk yang budget terbatas.",assets/kos_photos/kos_0418.jpg,-6.177185,106.800033
KOS-0419,Kos Senen 419,Jakarta Pusat,Senen,3500000,Putra,18,0,1,1,1,1,1,0,1,0.7,Tarumanagara,1.9,3.8,18,185,"Kos eksklusif putra area Senen! Fasilitas lengkap: kamar mandi dalam, WiFi, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Kamar 18m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 0.7 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. WiFi kencang dan stabil. Kamar mandi pribadi sangat nyaman. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0419.jpg,-6.189801,106.842051
KOS-0420,Kos Gambir 420,Jakarta Pusat,Gambir,2400000,Putri,12,1,0,0,1,1,1,0,1,5.4,Tarumanagara,2.6,3.6,8,49,"Kos eksklusif putri area Gambir! Fasilitas lengkap: AC, listrik termasuk, parkir, dapur bersama, dan security 24 jam. Kamar 12m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 5.4 km ke kampus terdekat. Daftar sekarang!","Lumayan sesuai harga yang dibayar. AC dingin, tidak berisik. Keamanan 24 jam membuat tenang. Respons pemilik kadang agak lambat, tapi fasilitas tetap terjaga.",assets/kos_photos/kos_0420.jpg,-6.193864,106.819969
KOS-0421,Kos Senen 421,Jakarta Pusat,Senen,2950000,Putri,9,1,0,1,1,0,0,0,1,6.7,Tarumanagara,0.9,4.6,14,188,"Hunian nyaman di jantung Jakarta Pusat. Kos putri dengan AC, WiFi, listrik termasuk, dan security 24 jam. Ukuran kamar 9m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 0.9 km. Cocok untuk profesional muda yang aktif.","Baru 24 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0421.jpg,-6.173453,106.832169
KOS-0422,Kos Kemayoran 422,Jakarta Pusat,Kemayoran,2100000,Putra,9,0,1,0,0,0,1,0,0,6.6,Tarumanagara,0.6,4.0,7,89,"Kos eksklusif putra area Kemayoran! Fasilitas lengkap: kamar mandi dalam dan dapur bersama. Kamar 9m² dengan pencahayaan dan ventilasi optimal. Akses mudah ke pusat bisnis Jakarta Pusat. Penjaga aktif 24 jam, CCTV terpasang di area umum. Hanya 6.6 km ke kampus terdekat. Daftar sekarang!","Baru 12 minggu tapi sudah betah banget. Kamar mandi pribadi sangat nyaman. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0422.jpg,-6.189055,106.89229
KOS-0423,Kos Menteng 423,Jakarta Pusat,Menteng,2550000,Campur,15,0,1,0,1,1,0,0,1,4.3,Tarumanagara,1.3,4.1,29,146,"Hunian nyaman di jantung Jakarta Pusat. Kos campur dengan kamar mandi dalam, listrik termasuk, parkir, dan security 24 jam. Ukuran kamar 15m², cukup untuk bekerja dan beristirahat. Bebas banjir, akses 24 jam. Jarak ke transportasi umum hanya 1.3 km. Cocok untuk profesional muda yang aktif.","Baru 24 minggu tapi sudah betah banget. Kamar mandi pribadi sangat nyaman. Keamanan 24 jam membuat tenang. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0423.jpg,-6.141567,106.843733
KOS-0424,Kos Senen 424,Jakarta Pusat,Senen,2850000,Campur,12,1,0,1,1,1,0,1,0,4.3,Tarumanagara,2.6,4.8,7,118,"Kos bersih dan terawat di Senen, Jakarta Pusat. Kamar campur berukuran 12m² tersedia dengan fasilitas AC, WiFi, listrik termasuk, parkir, dan laundry. Pengelolaan profesional, kontrak fleksibel per bulan. Jarak 4.3 km dari kampus, 2.6 km dari halte atau stasiun. Survei gratis, hubungi pemilik sekarang!","Baru 18 minggu tapi sudah betah banget. WiFi kencang dan stabil. AC dingin, tidak berisik. Air bersih dan lancar, listrik stabil, tidak pernah mati. Harga sepadan.",assets/kos_photos/kos_0424.jpg,-6.207544,106.846293
